file_path,audio_group,filename,sentence_id,variant,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,f0_mean,f0_std,voiced_ratio,jitter,shimmer,hnr,zcr_mean,zcr_std,rms_mean,rms_std
data\raw\data_store\audio80\arctic_a0080(3).wav,audio80,arctic_a0080(3).wav,0080,3,-227.595795,85.130074,19.190956,37.273762,-15.67337,-2.128887,-11.814917,-4.466664,-14.316812,-3.11134,-5.071013,-2.768343,-4.187672,201.872,19.284,0.9318,0.01651,0.49986,2.245,0.08927,0.073244,0.106489,0.052559
data\raw\data_store\audio80\arctic_a0080(4).wav,audio80,arctic_a0080(4).wav,0080,4,-218.58696,97.551964,-13.004211,29.325842,-11.261909,-1.406471,-20.069534,-12.879952,-3.824826,0.252252,-8.592173,-1.737692,-0.067695,213.901,24.666,0.9737,0.02049,0.45591,-0.262,0.131908,0.101195,0.105193,0.048415
data\raw\data_store\audio80\arctic_a0080(5).wav,audio80,arctic_a0080(5).wav,0080,5,-233.870346,69.393463,-8.84386,39.007523,-22.199562,4.881546,-9.339197,-21.592424,-5.649289,-12.889881,-14.100799,-3.893369,-11.6671,182.992,25.791,0.9091,0.04529,0.44939,-2.973,0.15625,0.112236,0.096336,0.056001
data\raw\data_store\audio80\arctic_a0080(6).wav,audio80,arctic_a0080(6).wav,0080,6,-217.857071,77.698769,-0.854006,46.183762,-20.219505,-10.675776,-25.102167,-17.340775,-22.438341,-11.319151,-8.646028,-11.399446,-8.105138,242.355,36.873,1.0,0.0565,0.48665,0.017,0.126478,0.11505,0.171202,0.069821
data\raw\data_store\audio80\arctic_a0080(7).wav,audio80,arctic_a0080(7).wav,0080,7,-250.552124,84.785408,7.291685,35.571934,-21.076195,3.36678,-10.50066,-1.788679,-9.005179,-0.979034,-15.192128,1.690506,-10.528424,187.235,16.989,0.9792,0.02198,0.35539,3.257,0.123535,0.112186,0.12193,0.053261
data\raw\data_store\audio80\arctic_a0080.wav,audio80,arctic_a0080.wav,0080,0,-276.9086,70.341675,11.500961,42.405716,-16.188604,4.46122,-6.676902,-8.750546,-6.881459,-9.330304,-6.937057,-0.117106,-9.638323,187.995,19.224,0.9423,0.02099,0.35174,7.528,0.133769,0.120854,0.122635,0.063875
data\raw\data_store\audio81\arctic_a0081(1).wav,audio81,arctic_a0081(1).wav,0081,1,-179.826355,88.191986,-20.276323,34.377113,-30.038765,10.013783,-22.270115,3.356233,-16.790854,-3.821862,-9.935071,-8.298687,-4.513721,226.054,37.502,1.0,0.03837,0.52407,-3.3,0.102334,0.101472,0.137246,0.035589
data\raw\data_store\audio81\arctic_a0081(3).wav,audio81,arctic_a0081(3).wav,0081,3,-201.091354,86.914375,9.722479,24.706385,-12.415124,7.768562,-14.17952,-7.834535,-12.491425,-2.530571,-6.830024,-3.624508,-3.170123,204.131,13.608,0.8333,0.01738,0.52833,2.194,0.116917,0.125578,0.103906,0.03925
data\raw\data_store\audio81\arctic_a0081(4).wav,audio81,arctic_a0081(4).wav,0081,4,-190.668762,96.818901,-20.159126,21.580141,-19.129887,5.300467,-20.221163,-14.530147,-9.361124,-5.16076,-6.505986,-8.297342,-3.330736,235.856,39.561,0.9455,0.02994,0.50921,-0.675,0.118528,0.096443,0.131885,0.045822
data\raw\data_store\audio81\arctic_a0081(5).wav,audio81,arctic_a0081(5).wav,0081,5,-195.91156,81.687088,-35.96212,24.896807,-23.640934,5.096489,-9.471018,-30.053551,-5.538579,-10.046653,-15.890121,-7.462084,-12.965033,197.915,33.846,0.9038,0.03416,0.50716,-8.719,0.135081,0.097487,0.090434,0.038383
data\raw\data_store\audio81\arctic_a0081(6).wav,audio81,arctic_a0081(6).wav,0081,6,-201.904007,111.049744,-22.145405,31.480654,-26.019552,0.509355,-26.054581,-21.679783,-16.587875,-8.152065,-8.374422,-6.9952,-5.295372,250.419,31.462,0.9434,0.04865,0.664,1.734,0.090252,0.092087,0.157358,0.053449
data\raw\data_store\audio81\arctic_a0081(7).wav,audio81,arctic_a0081(7).wav,0081,7,-187.589447,96.460182,-12.289676,19.429207,-22.480558,6.746415,-21.673719,-5.059886,-12.813108,1.712672,-22.72455,0.661835,-10.977336,193.927,21.631,0.931,0.02362,0.45161,2.359,0.121663,0.113209,0.134211,0.043876
data\raw\data_store\audio81\arctic_a0081.wav,audio81,arctic_a0081.wav,0081,0,-218.747253,90.060349,-2.972309,24.758055,-14.607887,5.869288,-8.754457,-7.568047,-5.976714,-6.649668,-10.979584,-4.084696,-10.771792,184.312,15.012,0.9483,0.02477,0.47635,5.571,0.103109,0.114027,0.149363,0.046012
data\raw\data_store\audio82\arctic_a0082(1).wav,audio82,arctic_a0082(1).wav,0082,1,-215.226013,41.679214,8.536861,36.898205,-14.024538,2.893879,-17.961153,6.852798,-24.840853,0.520936,-13.321248,-2.691181,-0.855322,230.047,31.078,0.8689,0.03111,0.37296,0.862,0.227256,0.227812,0.113571,0.053124
data\raw\data_store\audio82\arctic_a0082(3).wav,audio82,arctic_a0082(3).wav,0082,3,-228.002625,61.702896,34.940128,22.345358,-3.714849,-3.621679,-17.218472,-0.848822,-22.893335,1.849416,-7.251493,0.735674,-6.679659,209.081,30.217,0.7414,0.03929,0.45718,-0.173,0.215875,0.214591,0.093629,0.038175
data\raw\data_store\audio82\arctic_a0082(4).wav,audio82,arctic_a0082(4).wav,0082,4,-197.631226,60.114433,1.790753,38.03112,-18.350458,-3.015958,-20.492271,-3.136812,-15.038876,-2.872237,-8.176203,-0.891238,-2.3217,228.706,29.29,0.9608,0.03328,0.43591,2.307,0.202533,0.17012,0.117442,0.052609
data\raw\data_store\audio82\arctic_a0082(5).wav,audio82,arctic_a0082(5).wav,0082,5,-222.578629,33.405533,0.043406,37.809071,-16.796461,4.182544,-9.798131,-19.919312,-11.903926,-12.012259,-16.310402,0.153772,-16.445778,192.067,26.766,0.9153,0.04752,0.45956,-1.167,0.237846,0.202159,0.092094,0.044832
data\raw\data_store\audio82\arctic_a0082(6).wav,audio82,arctic_a0082(6).wav,0082,6,-232.729889,55.216408,3.803885,32.150318,-12.964593,-11.684511,-25.228031,-13.403442,-22.151934,-5.175807,-11.285392,-7.137105,-4.967186,244.516,33.873,0.9016,0.03569,0.36578,2.369,0.21218,0.215458,0.149927,0.085683
data\raw\data_store\audio82\arctic_a0082(7).wav,audio82,arctic_a0082(7).wav,0082,7,-229.434814,63.973747,9.627645,26.026777,-15.139716,0.261777,-17.199902,-3.869839,-13.55749,5.33535,-16.333824,6.370672,-6.790178,190.236,19.216,0.8833,0.02665,0.40226,2.303,0.223886,0.211248,0.100024,0.046026
data\raw\data_store\audio82\arctic_a0082.wav,audio82,arctic_a0082.wav,0082,0,-235.797012,60.818111,19.706057,27.501808,-11.266149,2.707413,-7.214216,-2.696208,-8.556305,-4.471376,-7.970083,2.416816,-8.474033,188.724,22.964,0.8769,0.03328,0.35726,4.808,0.21899,0.211086,0.137408,0.072384
data\raw\data_store\audio83\arctic_a0083(1).wav,audio83,arctic_a0083(1).wav,0083,1,-217.123398,58.844955,-2.973351,36.145405,-24.667805,9.750384,-22.640627,13.269328,-21.336002,-0.932567,-13.300627,-5.626779,-3.759291,222.42,35.042,0.9444,0.02805,0.34968,-4.809,0.158052,0.141338,0.089538,0.040728
data\raw\data_store\audio83\arctic_a0083(3).wav,audio83,arctic_a0083(3).wav,0083,3,-250.864532,70.685295,16.592085,26.573734,-5.005062,-4.39638,-12.678289,-2.947538,-16.543821,-1.654254,-6.794995,-2.028412,-5.609098,199.424,17.522,0.8519,0.02535,0.41024,-3.333,0.141139,0.142904,0.063537,0.03113
data\raw\data_store\audio83\arctic_a0083(4).wav,audio83,arctic_a0083(4).wav,0083,4,-210.495148,87.202202,-14.070936,42.867798,-9.290112,-2.773159,-17.560308,-10.492333,-9.638032,-2.783446,-1.462214,-8.734555,0.443015,210.216,26.196,0.9851,0.02259,0.4985,-3.537,0.108305,0.090766,0.096248,0.037886
data\raw\data_store\audio83\arctic_a0083(5).wav,audio83,arctic_a0083(5).wav,0083,5,-243.907837,59.482853,-28.563341,37.231495,-17.553459,-2.015862,-15.406201,-23.561255,-9.815979,-14.874162,-12.894127,-2.361237,-15.800545,189.904,26.412,0.8947,0.0416,0.4432,-9.305,0.152696,0.115772,0.060847,0.029242
data\raw\data_store\audio83\arctic_a0083(6).wav,audio83,arctic_a0083(6).wav,0083,6,-206.160645,88.063843,-15.932962,28.613691,-15.179387,-1.989862,-25.351999,-10.729303,-20.136744,-0.98232,-9.87197,-8.955825,-3.992713,216.898,26.107,1.0,0.03745,0.48331,-3.0,0.117865,0.108599,0.130113,0.062991
data\raw\data_store\audio83\arctic_a0083(7).wav,audio83,arctic_a0083(7).wav,0083,7,-233.134735,77.824867,-6.735321,20.364006,-14.922184,-1.982187,-24.708754,2.717252,-9.713296,4.237843,-16.624861,3.764478,-5.410867,182.887,12.46,0.8442,0.01503,0.38122,-0.361,0.16536,0.165673,0.081146,0.033285
data\raw\data_store\audio83\arctic_a0083.wav,audio83,arctic_a0083.wav,0083,0,-234.740051,72.471352,1.849003,34.484886,-13.454496,4.918756,-8.183361,-1.134568,-4.588804,-5.683266,-9.978495,-1.281459,-8.382851,183.382,18.479,0.8764,0.02838,0.31775,3.504,0.14753,0.173922,0.123607,0.050508
data\raw\data_store\audio84\arctic_a0084(1).wav,audio84,arctic_a0084(1).wav,0084,1,-259.820099,49.777271,-1.310572,37.477528,-23.574892,4.56855,-18.051292,11.587626,-19.461033,-3.280495,-11.793676,-1.546888,-1.741101,260.899,101.892,0.8867,0.0378,0.42369,-3.764,0.170363,0.20125,0.06674,0.038326
data\raw\data_store\audio84\arctic_a0084(3).wav,audio84,arctic_a0084(3).wav,0084,3,-218.805405,72.876625,27.135895,27.54999,-7.555938,-2.859072,-9.827901,-3.237201,-16.471779,-2.314404,-7.270498,-0.554143,-8.050369,204.899,26.124,0.8983,0.02471,0.43574,-1.203,0.138286,0.149649,0.088246,0.035184
data\raw\data_store\audio84\arctic_a0084(4).wav,audio84,arctic_a0084(4).wav,0084,4,-210.941086,88.150795,-18.148727,45.712669,-18.999781,-5.993619,-21.707966,-9.533596,-8.222774,-7.310792,-3.95277,-6.396254,-0.964506,232.502,39.181,0.973,0.02367,0.37892,-1.135,0.123343,0.127717,0.109969,0.04388
data\raw\data_store\audio84\arctic_a0084(5).wav,audio84,arctic_a0084(5).wav,0084,5,-221.852341,60.583668,-17.448235,39.241852,-13.80744,1.664053,-10.243442,-18.694859,-6.175916,-11.551978,-12.479465,-5.272359,-9.325594,192.611,30.372,0.8321,0.02633,0.42218,-2.729,0.159041,0.150512,0.087154,0.043216
data\raw\data_store\audio84\arctic_a0084(6).wav,audio84,arctic_a0084(6).wav,0084,6,-227.508972,79.835991,-8.496404,32.479996,-16.894209,-4.50831,-24.258375,-13.257512,-21.81535,-2.673902,-12.215406,-9.846917,-5.568517,227.094,28.005,0.9577,0.02772,0.37459,1.36,0.111569,0.126934,0.13347,0.063133
data\raw\data_store\audio84\arctic_a0084(7).wav,audio84,arctic_a0084(7).wav,0084,7,-216.890854,79.658226,2.625292,26.796,-19.964462,-4.059617,-17.635302,-3.486262,-10.330892,3.356997,-18.89793,4.663238,-8.285465,186.178,20.567,0.9407,0.0264,0.35799,-2.676,0.133207,0.147358,0.109035,0.04442
data\raw\data_store\audio84\arctic_a0084.wav,audio84,arctic_a0084.wav,0084,0,-234.399109,71.260513,12.259831,37.254116,-18.395485,-0.379566,-6.878004,-5.497724,-10.430422,-8.114638,-10.772974,-2.253062,-9.548239,184.878,17.187,0.9154,0.01802,0.30916,4.873,0.126287,0.153261,0.146226,0.059363
data\raw\data_store\audio85\arctic_a0085(1).wav,audio85,arctic_a0085(1).wav,0085,1,-187.883865,60.312412,-10.364816,35.904648,-22.447275,1.380837,-23.61968,13.151587,-13.520409,-1.780465,-16.939848,-3.025131,-6.250385,226.623,37.614,0.8214,0.03042,0.39005,-4.304,0.1698,0.143096,0.104657,0.053207
data\raw\data_store\audio85\arctic_a0085(3).wav,audio85,arctic_a0085(3).wav,0085,3,-186.176468,74.416092,11.767061,29.182766,-9.63943,-2.692383,-16.57218,-4.362708,-13.05139,-0.259457,-4.722581,-0.908855,-5.173909,201.026,20.879,0.8625,0.02504,0.49033,-2.066,0.154091,0.155945,0.110752,0.045437
data\raw\data_store\audio85\arctic_a0085(4).wav,audio85,arctic_a0085(4).wav,0085,4,-220.904175,89.58094,-10.788342,31.967516,-14.84068,-1.037849,-22.624914,-12.869394,-8.962402,-7.587579,-3.038492,-2.616565,-2.471442,226.706,31.994,0.9342,0.02966,0.42708,-2.895,0.130412,0.126651,0.112571,0.050576
data\raw\data_store\audio85\arctic_a0085(5).wav,audio85,arctic_a0085(5).wav,0085,5,-229.513184,64.768051,-23.930847,28.521416,-20.249893,0.979962,-15.395783,-22.127386,-4.714844,-9.312192,-10.696177,-2.36277,-11.570996,196.478,37.98,0.7531,0.04781,0.5365,-40.0,0.186657,0.169042,0.06643,0.037808
data\raw\data_store\audio85\arctic_a0085(6).wav,audio85,arctic_a0085(6).wav,0085,6,-220.727585,86.637772,-13.429342,37.202229,-19.435823,-8.189067,-26.346109,-12.36143,-14.288548,-6.236065,-12.438315,-3.947373,-2.911918,222.913,33.65,0.9355,0.03142,0.45473,-3.396,0.145694,0.143134,0.117784,0.062179
data\raw\data_store\audio85\arctic_a0085(7).wav,audio85,arctic_a0085(7).wav,0085,7,-199.20433,80.183853,-8.839636,16.852854,-20.748911,-1.478686,-23.817381,-2.975098,-5.928667,5.337611,-14.041431,8.118926,-10.235954,185.481,16.537,0.9342,0.02314,0.48026,-1.271,0.156257,0.136063,0.114262,0.053555
data\raw\data_store\audio85\arctic_a0085.wav,audio85,arctic_a0085.wav,0085,0,-235.177109,75.444023,6.161434,24.185358,-14.313019,0.979926,-6.060861,-2.297758,-2.613082,-2.503881,-11.108343,3.981764,-10.680322,187.733,18.888,0.8523,0.02232,0.44392,2.078,0.183611,0.207289,0.105192,0.046942
data\raw\data_store\audio86\arctic_a0086(1).wav,audio86,arctic_a0086(1).wav,0086,1,-227.72406,68.283623,-8.879222,32.49358,-17.286745,2.363348,-20.121288,12.986746,-15.556103,-0.158255,-10.97456,-2.343399,-5.449608,205.879,63.721,0.8372,0.04424,0.41595,-15.039,0.133045,0.148649,0.086135,0.050079
data\raw\data_store\audio86\arctic_a0086(3).wav,audio86,arctic_a0086(3).wav,0086,3,-196.252121,82.17775,18.475899,10.665705,-5.330168,0.534072,-12.628947,1.209527,-11.672552,1.533151,-7.968369,-0.650046,-4.862103,199.336,17.228,0.8406,0.02417,0.44928,2.328,0.167105,0.179357,0.102129,0.046031
data\raw\data_store\audio86\arctic_a0086(4).wav,audio86,arctic_a0086(4).wav,0086,4,-224.504639,92.393059,-13.915219,24.340267,-18.03046,5.823615,-21.52401,-7.856204,-1.272769,-3.817185,-9.558873,-0.253367,2.079836,221.655,38.82,0.9333,0.02063,0.44136,-0.964,0.125907,0.120564,0.092799,0.039928
data\raw\data_store\audio86\arctic_a0086(5).wav,audio86,arctic_a0086(5).wav,0086,5,-342.91806,62.873981,1.295723,21.549271,-5.84633,10.366387,-4.241939,-6.542182,4.39035,-3.521556,-6.238358,1.323667,-4.217066,175.918,47.241,0.6535,0.06138,0.48515,-4.472,0.171648,0.175816,0.050355,0.049403
data\raw\data_store\audio86\arctic_a0086(6).wav,audio86,arctic_a0086(6).wav,0086,6,-220.656219,104.18132,-9.305405,39.111008,-15.228619,-8.997862,-25.846159,-6.158612,-18.996504,-8.313487,-12.573983,-4.1502,-8.262649,215.931,27.865,1.0,0.03921,0.56325,-0.738,0.085996,0.090963,0.126078,0.056213
data\raw\data_store\audio86\arctic_a0086(7).wav,audio86,arctic_a0086(7).wav,0086,7,-217.057236,78.703476,-6.294494,6.962423,-14.459571,2.712098,-17.666286,2.851554,-5.41699,1.84957,-14.471176,9.714227,-11.839041,184.118,18.563,0.8873,0.03059,0.44575,0.769,0.182785,0.184302,0.101403,0.054363
data\raw\data_store\audio86\arctic_a0086.wav,audio86,arctic_a0086.wav,0086,0,-234.820862,77.661957,6.758252,16.81164,-13.244863,6.976373,-6.929951,4.228024,-1.389542,-4.679733,-10.547667,4.258996,-10.808083,181.499,21.878,0.8148,0.02406,0.32316,5.869,0.195268,0.210872,0.111251,0.062465
data\raw\data_store\audio87\arctic_a0087(1).wav,audio87,arctic_a0087(1).wav,0087,1,-250.684891,67.219269,5.876143,41.944798,-17.734877,2.826852,-17.426371,10.462584,-15.336486,-3.837976,-9.076023,-1.41751,-3.895583,222.371,38.156,0.8222,0.04098,0.47517,-2.834,0.118216,0.131978,0.085899,0.055543
data\raw\data_store\audio87\arctic_a0087(3).wav,audio87,arctic_a0087(3).wav,0087,3,-224.999969,93.279716,19.475365,22.295847,-8.899322,-2.496887,-16.887691,-9.113873,-12.060708,-3.612211,-5.761958,-1.465798,-3.926652,199.913,22.519,0.9612,0.0254,0.46674,-1.087,0.105523,0.133,0.089919,0.039493
data\raw\data_store\audio87\arctic_a0087(4).wav,audio87,arctic_a0087(4).wav,0087,4,-216.457703,95.09008,-2.995856,30.178537,-12.746464,-7.432101,-21.169703,-9.237804,-6.646527,-3.532831,-6.00754,-0.987534,0.149613,217.3,34.307,0.9388,0.02762,0.49722,-7.241,0.139763,0.132076,0.096866,0.047086
data\raw\data_store\audio87\arctic_a0087(5).wav,audio87,arctic_a0087(5).wav,0087,5,-245.515518,79.630577,-6.801291,34.281189,-9.404663,1.408826,-12.382029,-20.273546,-3.80074,-14.68365,-10.953969,-2.464466,-5.18192,183.034,30.064,0.8952,0.04161,0.57541,-4.515,0.160069,0.168955,0.075869,0.049909
data\raw\data_store\audio87\arctic_a0087(6).wav,audio87,arctic_a0087(6).wav,0087,6,-248.00766,83.15847,-4.103257,41.747978,-17.303469,-7.475107,-18.552137,-11.867558,-17.483887,-10.423559,-9.836196,-4.218068,-6.596261,203.846,24.302,0.9298,0.03432,0.49883,-0.493,0.119278,0.132792,0.111157,0.064853
data\raw\data_store\audio87\arctic_a0087(7).wav,audio87,arctic_a0087(7).wav,0087,7,-226.0439,98.292679,-2.200723,29.794596,-15.689029,-3.340858,-21.833546,-2.050024,-8.418573,-1.266944,-17.81884,7.126446,-12.939462,180.328,14.552,1.0,0.01828,0.41287,-0.626,0.104542,0.098177,0.105341,0.048555
data\raw\data_store\audio87\arctic_a0087.wav,audio87,arctic_a0087.wav,0087,0,-238.855316,105.206779,11.317198,29.816011,-14.105453,-5.26652,-7.472852,-6.234382,-6.618167,-8.023195,-9.992047,2.779569,-12.346225,179.344,18.263,0.9636,0.02352,0.45572,3.216,0.117639,0.149054,0.127466,0.054839
data\raw\data_store\audio88\arctic_a0088(1).wav,audio88,arctic_a0088(1).wav,0088,1,-257.63446,63.825066,0.541561,36.65057,-18.52932,8.090411,-16.215834,9.279758,-21.190594,-1.870176,-10.547154,-3.833437,-2.943714,206.926,49.753,0.8759,0.04593,0.37079,-1.671,0.119974,0.123286,0.072877,0.040994
data\raw\data_store\audio88\arctic_a0088(3).wav,audio88,arctic_a0088(3).wav,0088,3,-206.970139,87.257561,22.876902,32.403927,-6.763245,-2.246406,-11.706909,-9.202293,-15.539819,-2.553525,-6.705141,-4.64924,-4.95611,199.709,19.032,0.8908,0.01734,0.35121,1.788,0.100374,0.11198,0.133343,0.048748
data\raw\data_store\audio88\arctic_a0088(4).wav,audio88,arctic_a0088(4).wav,0088,4,-230.279663,76.434578,-11.937974,43.392006,-23.023354,-10.583077,-22.100168,-12.684165,-7.647274,-7.494076,-8.569146,-5.305603,-2.200777,232.619,46.307,0.9794,0.02247,0.42193,-6.189,0.112394,0.09257,0.094879,0.039247
data\raw\data_store\audio88\arctic_a0088(5).wav,audio88,arctic_a0088(5).wav,0088,5,-236.636185,61.261517,-6.26961,46.681259,-13.484329,2.024803,-5.975586,-22.122929,-5.952196,-15.155027,-15.373489,-1.419553,-7.273666,196.576,31.808,0.8037,0.02265,0.43504,-10.553,0.116988,0.087549,0.088509,0.055257
data\raw\data_store\audio88\arctic_a0088(6).wav,audio88,arctic_a0088(6).wav,0088,6,-236.97757,74.68026,-12.166464,34.392418,-12.84133,-8.361361,-20.911245,-15.529602,-19.872412,-11.192172,-12.820113,-8.457847,-6.168666,225.041,30.736,0.8832,0.02983,0.28912,-0.907,0.091004,0.09638,0.143861,0.086325
data\raw\data_store\audio88\arctic_a0088(7).wav,audio88,arctic_a0088(7).wav,0088,7,-233.916901,83.39801,1.439607,32.212955,-16.92865,-2.58853,-17.153624,-4.544378,-11.884237,0.226275,-17.92811,3.816023,-9.440387,187.492,17.189,1.0,0.01988,0.3558,-0.388,0.104336,0.090013,0.103784,0.045765
data\raw\data_store\audio88\arctic_a0088.wav,audio88,arctic_a0088.wav,0088,0,-252.072662,77.786858,14.062243,37.80352,-11.717909,-0.87104,-6.697488,-7.014361,-10.933338,-7.646441,-9.457197,0.0786,-9.437156,182.764,16.722,0.9457,0.01872,0.30231,5.304,0.097262,0.109448,0.13228,0.061847
data\raw\data_store\audio89\arctic_a0089(1).wav,audio89,arctic_a0089(1).wav,0089,1,-229.813705,45.319199,0.881822,30.400967,-22.499615,7.141846,-25.316544,7.977892,-20.124325,-0.310897,-13.934216,-1.245205,-4.92502,231.764,41.772,0.9103,0.04427,0.4402,-4.835,0.21749,0.197922,0.078836,0.038792
data\raw\data_store\audio89\arctic_a0089(3).wav,audio89,arctic_a0089(3).wav,0089,3,-187.977631,69.520752,21.871527,26.30382,-15.483556,-0.778078,-12.874821,-2.506484,-18.984453,-1.734928,-6.474455,-1.837937,-3.240105,180.515,45.599,0.7101,0.03525,0.44852,-4.052,0.164438,0.138099,0.105722,0.051867
data\raw\data_store\audio89\arctic_a0089(4).wav,audio89,arctic_a0089(4).wav,0089,4,-208.731262,66.830948,-3.664996,28.698992,-16.07943,-1.826444,-17.869633,-12.461373,-13.927101,-3.302268,-11.118685,-1.458089,-6.022849,204.653,18.544,0.9836,0.03592,0.47,0.59,0.169536,0.114334,0.084457,0.040328
data\raw\data_store\audio89\arctic_a0089(5).wav,audio89,arctic_a0089(5).wav,0089,5,-192.563477,50.322971,-14.295136,39.941036,-19.797264,1.03056,-12.191976,-21.778362,-9.041534,-14.100231,-15.77845,-1.929636,-11.748461,200.195,19.562,0.6154,0.0408,0.44782,-4.062,0.206647,0.152424,0.093296,0.05161
data\raw\data_store\audio89\arctic_a0089(6).wav,audio89,arctic_a0089(6).wav,0089,6,-229.183319,54.272919,-9.942769,27.744783,-12.735814,-2.959142,-22.892321,-10.510731,-19.763124,-4.066427,-12.681071,-2.813769,-6.630345,224.984,24.236,0.9048,0.04249,0.4476,0.751,0.160669,0.145664,0.110116,0.070315
data\raw\data_store\audio89\arctic_a0089(7).wav,audio89,arctic_a0089(7).wav,0089,7,-190.128067,65.145302,1.763038,28.217852,-21.066633,1.852715,-22.528877,-1.804247,-9.476895,2.957061,-17.889046,6.591085,-6.735761,186.616,15.297,0.9028,0.0293,0.43826,1.84,0.205545,0.179801,0.12317,0.058252
data\raw\data_store\audio89\arctic_a0089.wav,audio89,arctic_a0089.wav,0089,0,-231.520584,69.136223,8.413186,25.506071,-13.540033,-0.833351,-4.174324,-5.866942,-7.124984,-4.429734,-11.848867,-0.251356,-8.970051,180.023,16.521,0.8659,0.03519,0.36337,6.601,0.194812,0.190778,0.126893,0.068969
data\raw\data_store\audio9\arctic_a0009(1).wav,audio9,arctic_a0009(1).wav,0009,1,-247.361954,69.236877,-4.427616,45.17057,-20.547697,1.18476,-17.104557,5.066983,-20.413628,-1.555174,-13.391981,-5.763202,3.108202,232.799,41.855,0.9109,0.04207,0.49166,-2.806,0.148855,0.126413,0.070375,0.036225
data\raw\data_store\audio9\arctic_a0009(3).wav,audio9,arctic_a0009(3).wav,0009,3,-190.744949,71.638153,22.210161,35.141151,-10.247123,-3.655642,-14.695818,-5.28524,-12.636362,-3.375518,-4.241681,-2.148387,-4.647153,214.517,54.531,0.8667,0.05057,0.52855,-6.203,0.14184,0.117285,0.10187,0.047925
data\raw\data_store\audio9\arctic_a0009(4).wav,audio9,arctic_a0009(4).wav,0009,4,-211.224304,83.98233,-11.988849,37.289665,-21.483191,-2.916137,-20.720106,-6.578939,-9.496514,-8.51109,-5.865235,-3.031218,-4.489205,209.435,35.243,0.987,0.04325,0.56575,-8.368,0.184256,0.125463,0.079957,0.043058
